! data from Xianmin @ http://knossos.eas.ualberta.ca/xianmin/nadja/
! format: date; next line; z (m), u (m/s), v (m/s); etc.
2002/01/05 00:00:00 22 2
  -7.93  0.1329 -0.0241
  -9.57  0.1303 -0.0253
 -11.41  0.1295 -0.0275
 -13.47  0.1294 -0.0296
 -15.81  0.1302 -0.0313
 -18.50  0.1316 -0.0328
 -21.60  0.1341 -0.0348
 -25.21  0.1381 -0.0378
 -29.44  0.1451 -0.0442
 -34.43  0.1504 -0.0468
 -40.34  0.1508 -0.0420
 -47.37  0.1509 -0.0401
 -55.76  0.1500 -0.0393
 -65.81  0.1448 -0.0413
 -77.85  0.1365 -0.0440
 -92.33  0.1237 -0.0435
2007/07/13 00:00:00 22 2
  -0.49  0.1112 -0.0063
  -1.54  0.1204 -0.0062
  -2.65  0.1251 -0.0108
  -3.82  0.1226 -0.0168
  -5.08  0.1166 -0.0201
  -6.44  0.1119 -0.0221
  -7.93  0.1085 -0.0240
  -9.57  0.1064 -0.0257
 -11.41  0.1054 -0.0273
 -13.47  0.1055 -0.0288
 -15.81  0.1067 -0.0300
 -18.50  0.1093 -0.0309
 -21.60  0.1137 -0.0325
 -25.21  0.1200 -0.0353
 -29.44  0.1292 -0.0407
 -34.43  0.1358 -0.0429
 -40.34  0.1362 -0.0385
 -47.37  0.1361 -0.0360
 -55.76  0.1337 -0.0368
 -65.81  0.1273 -0.0381
 -77.85  0.1179 -0.0405
 -92.33  0.1054 -0.0401
2007/07/18 00:00:00 22 2
  -0.49  0.1047 -0.0180
  -1.54  0.1088 -0.0175
  -2.65  0.1075 -0.0208
  -3.82  0.0989 -0.0217
  -5.08  0.0918 -0.0200
  -6.44  0.0889 -0.0190
  -7.93  0.0865 -0.0183
  -9.57  0.0854 -0.0190
 -11.41  0.0856 -0.0198
 -13.47  0.0872 -0.0207
 -15.81  0.0901 -0.0217
 -18.50  0.0943 -0.0230
 -21.60  0.1000 -0.0251
 -25.21  0.1072 -0.0288
 -29.44  0.1190 -0.0354
 -34.43  0.1271 -0.0368
 -40.34  0.1268 -0.0323
 -47.37  0.1246 -0.0312
 -55.76  0.1207 -0.0314
 -65.81  0.1144 -0.0332
 -77.85  0.1057 -0.0352
 -92.33  0.0957 -0.0359
2007/07/23 00:00:00 22 2
  -0.49  -0.0320 0.0965
  -1.54  -0.0130 0.0969
  -2.65  0.0016 0.0944
  -3.82  0.0151 0.0895
  -5.08  0.0292 0.0812
  -6.44  0.0439 0.0669
  -7.93  0.0551 0.0432
  -9.57  0.0537 0.0180
 -11.41  0.0423 -0.0005
 -13.47  0.0255 -0.0096
 -15.81  0.0170 -0.0138
 -18.50  0.0190 -0.0184
 -21.60  0.0282 -0.0235
 -25.21  0.0416 -0.0301
 -29.44  0.0610 -0.0394
 -34.43  0.0790 -0.0419
 -40.34  0.0868 -0.0336
 -47.37  0.0869 -0.0295
 -55.76  0.0838 -0.0274
 -65.81  0.0782 -0.0261
 -77.85  0.0713 -0.0253
 -92.33  0.0629 -0.0228
2007/07/28 00:00:00 22 2
  -0.49  -0.0133 0.0129
  -1.54  -0.0101 0.0167
  -2.65  -0.0067 0.0178
  -3.82  -0.0058 0.0167
  -5.08  -0.0076 0.0159
  -6.44  -0.0100 0.0162
  -7.93  -0.0116 0.0167
  -9.57  -0.0121 0.0168
 -11.41  -0.0112 0.0161
 -13.47  -0.0085 0.0149
 -15.81  -0.0028 0.0133
 -18.50  0.0070 0.0105
 -21.60  0.0221 0.0054
 -25.21  0.0426 -0.0023
 -29.44  0.0700 -0.0129
 -34.43  0.0909 -0.0143
 -40.34  0.0974 -0.0039
 -47.37  0.0984 -0.0000
 -55.76  0.0961 0.0024
 -65.81  0.0911 0.0021
 -77.85  0.0847 -0.0009
 -92.33  0.0765 -0.0050
2007/08/02 00:00:00 22 2
  -0.49  0.0495 -0.0195
  -1.54  0.0404 -0.0172
  -2.65  0.0324 -0.0137
  -3.82  0.0262 -0.0092
  -5.08  0.0223 -0.0050
  -6.44  0.0205 -0.0021
  -7.93  0.0203 -0.0006
  -9.57  0.0214 -0.0001
 -11.41  0.0236 -0.0004
 -13.47  0.0274 -0.0010
 -15.81  0.0334 -0.0020
 -18.50  0.0428 -0.0038
 -21.60  0.0570 -0.0077
 -25.21  0.0769 -0.0150
 -29.44  0.1037 -0.0235
 -34.43  0.1262 -0.0220
 -40.34  0.1354 -0.0147
 -47.37  0.1361 -0.0139
 -55.76  0.1338 -0.0137
 -65.81  0.1291 -0.0164
 -77.85  0.1233 -0.0204
 -92.33  0.1164 -0.0237
2007/08/07 00:00:00 22 2
  -0.49  0.0149 0.0515
  -1.54  0.0247 0.0513
  -2.65  0.0322 0.0484
  -3.82  0.0378 0.0429
  -5.08  0.0401 0.0352
  -6.44  0.0392 0.0268
  -7.93  0.0352 0.0197
  -9.57  0.0300 0.0150
 -11.41  0.0257 0.0120
 -13.47  0.0238 0.0095
 -15.81  0.0257 0.0067
 -18.50  0.0322 0.0024
 -21.60  0.0442 -0.0038
 -25.21  0.0609 -0.0132
 -29.44  0.0829 -0.0249
 -34.43  0.0999 -0.0317
 -40.34  0.1063 -0.0272
 -47.37  0.1103 -0.0244
 -55.76  0.1113 -0.0231
 -65.81  0.1098 -0.0224
 -77.85  0.1067 -0.0255
 -92.33  0.1013 -0.0250
2007/08/12 00:00:00 22 2
  -0.49  -0.0354 0.0791
  -1.54  -0.0289 0.0789
  -2.65  -0.0249 0.0775
  -3.82  -0.0224 0.0755
  -5.08  -0.0197 0.0725
  -6.44  -0.0162 0.0675
  -7.93  -0.0124 0.0598
  -9.57  -0.0103 0.0505
 -11.41  -0.0100 0.0408
 -13.47  -0.0107 0.0316
 -15.81  -0.0108 0.0236
 -18.50  -0.0082 0.0168
 -21.60  -0.0011 0.0110
 -25.21  0.0119 0.0059
 -29.44  0.0318 0.0020
 -34.43  0.0565 -0.0009
 -40.34  0.0654 0.0036
 -47.37  0.0686 0.0061
 -55.76  0.0690 0.0074
 -65.81  0.0671 0.0064
 -77.85  0.0640 0.0032
 -92.33  0.0582 -0.0014
2007/08/17 00:00:00 22 2
  -0.49  -0.0013 0.0403
  -1.54  0.0005 0.0437
  -2.65  0.0016 0.0437
  -3.82  0.0011 0.0418
  -5.08  -0.0011 0.0393
  -6.44  -0.0039 0.0369
  -7.93  -0.0066 0.0345
  -9.57  -0.0086 0.0320
 -11.41  -0.0096 0.0293
 -13.47  -0.0090 0.0262
 -15.81  -0.0060 0.0228
 -18.50  0.0005 0.0189
 -21.60  0.0122 0.0143
 -25.21  0.0306 0.0088
 -29.44  0.0562 0.0035
 -34.43  0.0778 0.0013
 -40.34  0.0870 0.0065
 -47.37  0.0918 0.0095
 -55.76  0.0937 0.0110
 -65.81  0.0918 0.0086
 -77.85  0.0885 0.0043
 -92.33  0.0821 -0.0050
2007/08/22 00:00:00 22 2
  -0.49  -0.0118 0.0313
  -1.54  -0.0084 0.0358
  -2.65  -0.0061 0.0375
  -3.82  -0.0032 0.0386
  -5.08  -0.0000 0.0373
  -6.44  0.0022 0.0338
  -7.93  0.0024 0.0294
  -9.57  0.0011 0.0248
 -11.41  -0.0003 0.0203
 -13.47  -0.0004 0.0161
 -15.81  0.0023 0.0122
 -18.50  0.0092 0.0080
 -21.60  0.0210 0.0028
 -25.21  0.0385 -0.0037
 -29.44  0.0624 -0.0099
 -34.43  0.0834 -0.0142
 -40.34  0.0913 -0.0087
 -47.37  0.0955 -0.0051
 -55.76  0.0960 -0.0039
 -65.81  0.0936 -0.0059
 -77.85  0.0900 -0.0086
 -92.33  0.0838 -0.0112
2007/08/27 00:00:00 22 2
  -0.49  0.0086 0.0311
  -1.54  0.0149 0.0359
  -2.65  0.0187 0.0370
  -3.82  0.0223 0.0373
  -5.08  0.0266 0.0358
  -6.44  0.0301 0.0308
  -7.93  0.0304 0.0247
  -9.57  0.0283 0.0196
 -11.41  0.0261 0.0159
 -13.47  0.0255 0.0130
 -15.81  0.0274 0.0100
 -18.50  0.0328 0.0063
 -21.60  0.0429 0.0014
 -25.21  0.0582 -0.0052
 -29.44  0.0807 -0.0133
 -34.43  0.1017 -0.0186
 -40.34  0.1109 -0.0131
 -47.37  0.1150 -0.0108
 -55.76  0.1165 -0.0096
 -65.81  0.1140 -0.0112
 -77.85  0.1095 -0.0134
 -92.33  0.1021 -0.0152
2007/09/01 00:00:00 22 2
  -0.49  0.0787 0.0340
  -1.54  0.0805 0.0317
  -2.65  0.0810 0.0279
  -3.82  0.0793 0.0229
  -5.08  0.0733 0.0179
  -6.44  0.0643 0.0143
  -7.93  0.0548 0.0132
  -9.57  0.0472 0.0136
 -11.41  0.0427 0.0138
 -13.47  0.0410 0.0128
 -15.81  0.0421 0.0105
 -18.50  0.0465 0.0069
 -21.60  0.0551 0.0017
 -25.21  0.0692 -0.0058
 -29.44  0.0913 -0.0148
 -34.43  0.1084 -0.0199
 -40.34  0.1136 -0.0156
 -47.37  0.1178 -0.0134
 -55.76  0.1199 -0.0133
 -65.81  0.1186 -0.0146
 -77.85  0.1157 -0.0175
 -92.33  0.1089 -0.0214
2007/09/06 00:00:00 22 2
  -0.49  0.0266 0.0199
  -1.54  0.0303 0.0268
  -2.65  0.0345 0.0313
  -3.82  0.0415 0.0343
  -5.08  0.0481 0.0338
  -6.44  0.0492 0.0302
  -7.93  0.0445 0.0269
  -9.57  0.0377 0.0252
 -11.41  0.0316 0.0244
 -13.47  0.0275 0.0228
 -15.81  0.0258 0.0199
 -18.50  0.0276 0.0158
 -21.60  0.0343 0.0100
 -25.21  0.0480 0.0021
 -29.44  0.0714 -0.0069
 -34.43  0.0854 -0.0130
 -40.34  0.0879 -0.0100
 -47.37  0.0904 -0.0086
 -55.76  0.0929 -0.0080
 -65.81  0.0925 -0.0088
 -77.85  0.0905 -0.0113
 -92.33  0.0846 -0.0133
2007/09/11 00:00:00 22 2
  -0.49  0.0576 0.0104
  -1.54  0.0571 0.0162
  -2.65  0.0568 0.0205
  -3.82  0.0572 0.0238
  -5.08  0.0580 0.0266
  -6.44  0.0582 0.0289
  -7.93  0.0574 0.0302
  -9.57  0.0555 0.0305
 -11.41  0.0526 0.0301
 -13.47  0.0492 0.0289
 -15.81  0.0464 0.0270
 -18.50  0.0456 0.0236
 -21.60  0.0486 0.0180
 -25.21  0.0580 0.0102
 -29.44  0.0760 0.0035
 -34.43  0.0888 -0.0063
 -40.34  0.0927 -0.0042
 -47.37  0.0952 -0.0017
 -55.76  0.0967 -0.0009
 -65.81  0.0959 -0.0026
 -77.85  0.0931 -0.0065
 -92.33  0.0866 -0.0111
2007/09/16 00:00:00 22 2
  -0.49  0.0073 0.0272
  -1.54  0.0110 0.0321
  -2.65  0.0140 0.0358
  -3.82  0.0170 0.0385
  -5.08  0.0203 0.0397
  -6.44  0.0239 0.0390
  -7.93  0.0268 0.0365
  -9.57  0.0281 0.0326
 -11.41  0.0274 0.0284
 -13.47  0.0250 0.0246
 -15.81  0.0222 0.0214
 -18.50  0.0204 0.0183
 -21.60  0.0214 0.0146
 -25.21  0.0273 0.0105
 -29.44  0.0395 0.0069
 -34.43  0.0513 -0.0021
 -40.34  0.0562 -0.0019
 -47.37  0.0587 -0.0007
 -55.76  0.0603 0.0001
 -65.81  0.0600 -0.0006
 -77.85  0.0579 -0.0031
 -92.33  0.0519 -0.0062
2007/09/21 00:00:00 22 2
  -0.49  0.0779 -0.0130
  -1.54  0.0760 -0.0107
  -2.65  0.0746 -0.0084
  -3.82  0.0735 -0.0059
  -5.08  0.0726 -0.0036
  -6.44  0.0715 -0.0016
  -7.93  0.0701 0.0002
  -9.57  0.0681 0.0019
 -11.41  0.0657 0.0037
 -13.47  0.0632 0.0056
 -15.81  0.0610 0.0072
 -18.50  0.0599 0.0081
 -21.60  0.0611 0.0077
 -25.21  0.0660 0.0058
 -29.44  0.0763 0.0031
 -34.43  0.0864 -0.0065
 -40.34  0.0903 -0.0072
 -47.37  0.0928 -0.0060
 -55.76  0.0940 -0.0044
 -65.81  0.0930 -0.0038
 -77.85  0.0894 -0.0046
 -92.33  0.0820 -0.0079
2007/09/26 00:00:00 22 2
  -0.49  0.0848 -0.0033
  -1.54  0.0855 -0.0034
  -2.65  0.0860 -0.0034
  -3.82  0.0862 -0.0034
  -5.08  0.0857 -0.0041
  -6.44  0.0842 -0.0049
  -7.93  0.0814 -0.0051
  -9.57  0.0776 -0.0044
 -11.41  0.0733 -0.0032
 -13.47  0.0690 -0.0020
 -15.81  0.0649 -0.0010
 -18.50  0.0614 -0.0005
 -21.60  0.0595 -0.0007
 -25.21  0.0608 -0.0027
 -29.44  0.0682 -0.0061
 -34.43  0.0730 -0.0104
 -40.34  0.0718 -0.0100
 -47.37  0.0736 -0.0088
 -55.76  0.0772 -0.0074
 -65.81  0.0783 -0.0064
 -77.85  0.0773 -0.0072
 -92.33  0.0723 -0.0062
2007/10/01 00:00:00 22 2
  -0.49  0.1072 -0.0260
  -1.54  0.1066 -0.0257
  -2.65  0.1057 -0.0259
  -3.82  0.1044 -0.0258
  -5.08  0.1031 -0.0252
  -6.44  0.1016 -0.0244
  -7.93  0.0996 -0.0232
  -9.57  0.0958 -0.0213
 -11.41  0.0894 -0.0189
 -13.47  0.0834 -0.0148
 -15.81  0.0790 -0.0098
 -18.50  0.0770 -0.0062
 -21.60  0.0770 -0.0056
 -25.21  0.0802 -0.0088
 -29.44  0.0906 -0.0135
 -34.43  0.0972 -0.0182
 -40.34  0.0986 -0.0153
 -47.37  0.1012 -0.0135
 -55.76  0.1047 -0.0117
 -65.81  0.1054 -0.0112
 -77.85  0.1036 -0.0127
 -92.33  0.0997 -0.0142
2007/10/06 00:00:00 22 2
  -0.49  0.0563 0.0176
  -1.54  0.0585 0.0166
  -2.65  0.0607 0.0154
  -3.82  0.0625 0.0142
  -5.08  0.0639 0.0125
  -6.44  0.0649 0.0096
  -7.93  0.0648 0.0056
  -9.57  0.0630 0.0026
 -11.41  0.0590 0.0018
 -13.47  0.0545 0.0013
 -15.81  0.0490 0.0004
 -18.50  0.0444 -0.0003
 -21.60  0.0418 -0.0015
 -25.21  0.0434 -0.0040
 -29.44  0.0531 -0.0087
 -34.43  0.0574 -0.0127
 -40.34  0.0561 -0.0107
 -47.37  0.0567 -0.0091
 -55.76  0.0594 -0.0075
 -65.81  0.0604 -0.0061
 -77.85  0.0597 -0.0064
 -92.33  0.0560 -0.0059
2007/10/11 00:00:00 22 2
  -0.49  0.0451 0.0118
  -1.54  0.0474 0.0107
  -2.65  0.0493 0.0093
  -3.82  0.0509 0.0078
  -5.08  0.0519 0.0062
  -6.44  0.0525 0.0047
  -7.93  0.0520 0.0038
  -9.57  0.0500 0.0042
 -11.41  0.0472 0.0071
 -13.47  0.0461 0.0104
 -15.81  0.0470 0.0113
 -18.50  0.0479 0.0084
 -21.60  0.0484 0.0050
 -25.21  0.0525 0.0004
 -29.44  0.0643 -0.0054
 -34.43  0.0689 -0.0105
 -40.34  0.0671 -0.0085
 -47.37  0.0669 -0.0056
 -55.76  0.0681 -0.0022
 -65.81  0.0675 -0.0011
 -77.85  0.0651 -0.0024
 -92.33  0.0597 -0.0052
2007/10/16 00:00:00 22 2
  -0.49  -0.0592 0.0263
  -1.54  -0.0581 0.0264
  -2.65  -0.0570 0.0266
  -3.82  -0.0562 0.0266
  -5.08  -0.0557 0.0263
  -6.44  -0.0552 0.0260
  -7.93  -0.0551 0.0258
  -9.57  -0.0554 0.0261
 -11.41  -0.0550 0.0269
 -13.47  -0.0529 0.0271
 -15.81  -0.0514 0.0262
 -18.50  -0.0504 0.0245
 -21.60  -0.0488 0.0224
 -25.21  -0.0427 0.0201
 -29.44  -0.0303 0.0182
 -34.43  -0.0200 0.0161
 -40.34  -0.0150 0.0129
 -47.37  -0.0151 0.0106
 -55.76  -0.0152 0.0136
 -65.81  -0.0166 0.0173
 -77.85  -0.0199 0.0202
 -92.33  -0.0279 0.0197
2007/10/21 00:00:00 22 2
  -0.49  0.0342 0.0236
  -1.54  0.0342 0.0236
  -2.65  0.0342 0.0236
  -3.82  0.0340 0.0231
  -5.08  0.0335 0.0217
  -6.44  0.0329 0.0204
  -7.93  0.0323 0.0198
  -9.57  0.0313 0.0203
 -11.41  0.0295 0.0221
 -13.47  0.0275 0.0248
 -15.81  0.0218 0.0289
 -18.50  0.0190 0.0300
 -21.60  0.0170 0.0279
 -25.21  0.0191 0.0250
 -29.44  0.0295 0.0215
 -34.43  0.0395 0.0169
 -40.34  0.0413 0.0134
 -47.37  0.0393 0.0110
 -55.76  0.0375 0.0096
 -65.81  0.0354 0.0081
 -77.85  0.0322 0.0082
 -92.33  0.0264 0.0081
2007/10/26 00:00:00 22 2
  -0.49  0.0857 0.0083
  -1.54  0.0857 0.0083
  -2.65  0.0857 0.0083
  -3.82  0.0857 0.0082
  -5.08  0.0856 0.0079
  -6.44  0.0854 0.0076
  -7.93  0.0853 0.0079
  -9.57  0.0847 0.0094
 -11.41  0.0839 0.0115
 -13.47  0.0837 0.0132
 -15.81  0.0833 0.0149
 -18.50  0.0813 0.0173
 -21.60  0.0807 0.0177
 -25.21  0.0813 0.0156
 -29.44  0.0880 0.0099
 -34.43  0.0905 0.0026
 -40.34  0.0829 -0.0011
 -47.37  0.0793 -0.0024
 -55.76  0.0806 -0.0021
 -65.81  0.0820 -0.0022
 -77.85  0.0839 -0.0033
 -92.33  0.0823 -0.0041
2007/10/31 00:00:00 22 2
  -0.49  0.0394 0.0112
  -1.54  0.0394 0.0112
  -2.65  0.0393 0.0112
  -3.82  0.0393 0.0112
  -5.08  0.0393 0.0112
  -6.44  0.0393 0.0112
  -7.93  0.0393 0.0111
  -9.57  0.0388 0.0114
 -11.41  0.0381 0.0118
 -13.47  0.0378 0.0124
 -15.81  0.0382 0.0127
 -18.50  0.0383 0.0120
 -21.60  0.0368 0.0132
 -25.21  0.0361 0.0134
 -29.44  0.0398 0.0105
 -34.43  0.0389 0.0049
 -40.34  0.0319 0.0002
 -47.37  0.0271 -0.0026
 -55.76  0.0259 -0.0039
 -65.81  0.0265 -0.0038
 -77.85  0.0274 -0.0036
 -92.33  0.0248 -0.0028
2007/11/05 00:00:00 22 2
  -0.49  0.0437 0.0198
  -1.54  0.0437 0.0198
  -2.65  0.0437 0.0198
  -3.82  0.0437 0.0198
  -5.08  0.0437 0.0198
  -6.44  0.0437 0.0198
  -7.93  0.0437 0.0198
  -9.57  0.0437 0.0198
 -11.41  0.0437 0.0198
 -13.47  0.0436 0.0198
 -15.81  0.0436 0.0198
 -18.50  0.0434 0.0198
 -21.60  0.0431 0.0199
 -25.21  0.0420 0.0203
 -29.44  0.0437 0.0203
 -34.43  0.0436 0.0181
 -40.34  0.0393 0.0116
 -47.37  0.0340 0.0064
 -55.76  0.0305 0.0031
 -65.81  0.0284 0.0016
 -77.85  0.0261 0.0003
 -92.33  0.0223 0.0004
2007/11/10 00:00:00 22 2
  -0.49  0.0197 0.0219
  -1.54  0.0197 0.0219
  -2.65  0.0197 0.0219
  -3.82  0.0197 0.0219
  -5.08  0.0197 0.0219
  -6.44  0.0197 0.0219
  -7.93  0.0198 0.0219
  -9.57  0.0198 0.0219
 -11.41  0.0199 0.0218
 -13.47  0.0200 0.0218
 -15.81  0.0200 0.0217
 -18.50  0.0201 0.0217
 -21.60  0.0202 0.0216
 -25.21  0.0203 0.0216
 -29.44  0.0203 0.0216
 -34.43  0.0199 0.0186
 -40.34  0.0167 0.0138
 -47.37  0.0111 0.0084
 -55.76  0.0068 0.0039
 -65.81  0.0037 0.0012
 -77.85  0.0008 -0.0008
 -92.33  -0.0034 -0.0009
2007/11/15 00:00:00 22 2
  -0.49  0.0244 0.0278
  -1.54  0.0244 0.0278
  -2.65  0.0244 0.0278
  -3.82  0.0244 0.0278
  -5.08  0.0245 0.0278
  -6.44  0.0248 0.0277
  -7.93  0.0253 0.0266
  -9.57  0.0259 0.0249
 -11.41  0.0252 0.0232
 -13.47  0.0243 0.0221
 -15.81  0.0237 0.0214
 -18.50  0.0235 0.0206
 -21.60  0.0233 0.0199
 -25.21  0.0233 0.0193
 -29.44  0.0232 0.0191
 -34.43  0.0222 0.0177
 -40.34  0.0221 0.0161
 -47.37  0.0199 0.0132
 -55.76  0.0166 0.0090
 -65.81  0.0139 0.0055
 -77.85  0.0118 0.0026
 -92.33  0.0092 0.0008
2007/11/20 00:00:00 22 2
  -0.49  -0.0231 0.0158
  -1.54  -0.0231 0.0158
  -2.65  -0.0232 0.0158
  -3.82  -0.0231 0.0161
  -5.08  -0.0230 0.0161
  -6.44  -0.0230 0.0161
  -7.93  -0.0242 0.0166
  -9.57  -0.0258 0.0168
 -11.41  -0.0293 0.0174
 -13.47  -0.0318 0.0206
 -15.81  -0.0333 0.0238
 -18.50  -0.0345 0.0268
 -21.60  -0.0346 0.0294
 -25.21  -0.0339 0.0307
 -29.44  -0.0329 0.0299
 -34.43  -0.0333 0.0272
 -40.34  -0.0361 0.0308
 -47.37  -0.0435 0.0332
 -55.76  -0.0522 0.0350
 -65.81  -0.0588 0.0349
 -77.85  -0.0628 0.0328
 -92.33  -0.0661 0.0281
2007/11/25 00:00:00 22 2
  -0.49  0.0132 0.0089
  -1.54  0.0132 0.0089
  -2.65  0.0132 0.0089
  -3.82  0.0132 0.0089
  -5.08  0.0132 0.0089
  -6.44  0.0132 0.0089
  -7.93  0.0132 0.0089
  -9.57  0.0115 0.0048
 -11.41  0.0088 0.0024
 -13.47  0.0062 0.0015
 -15.81  -0.0000 0.0046
 -18.50  -0.0034 0.0066
 -21.60  -0.0041 0.0070
 -25.21  -0.0036 0.0066
 -29.44  -0.0012 0.0065
 -34.43  -0.0055 0.0063
 -40.34  -0.0088 0.0084
 -47.37  -0.0162 0.0134
 -55.76  -0.0241 0.0190
 -65.81  -0.0304 0.0224
 -77.85  -0.0347 0.0239
 -92.33  -0.0384 0.0238
2007/11/30 00:00:00 22 2
  -0.49  0.0644 0.0132
  -1.54  0.0644 0.0132
  -2.65  0.0644 0.0132
  -3.82  0.0646 0.0137
  -5.08  0.0654 0.0133
  -6.44  0.0676 0.0120
  -7.93  0.0702 0.0091
  -9.57  0.0720 0.0004
 -11.41  0.0693 -0.0049
 -13.47  0.0626 -0.0051
 -15.81  0.0573 -0.0047
 -18.50  0.0535 -0.0047
 -21.60  0.0511 -0.0051
 -25.21  0.0504 -0.0059
 -29.44  0.0519 -0.0065
 -34.43  0.0539 -0.0052
 -40.34  0.0531 -0.0032
 -47.37  0.0491 -0.0002
 -55.76  0.0435 0.0029
 -65.81  0.0381 0.0043
 -77.85  0.0344 0.0048
 -92.33  0.0323 0.0051
2007/12/05 00:00:00 22 2
  -0.49  0.0244 -0.0004
  -1.54  0.0244 -0.0004
  -2.65  0.0244 -0.0004
  -3.82  0.0243 -0.0005
  -5.08  0.0243 -0.0008
  -6.44  0.0242 -0.0012
  -7.93  0.0220 -0.0019
  -9.57  0.0186 -0.0023
 -11.41  0.0151 -0.0007
 -13.47  0.0121 0.0019
 -15.81  0.0105 0.0035
 -18.50  0.0097 0.0045
 -21.60  0.0101 0.0045
 -25.21  0.0121 0.0032
 -29.44  0.0151 0.0019
 -34.43  0.0197 0.0038
 -40.34  0.0202 0.0036
 -47.37  0.0156 0.0039
 -55.76  0.0074 0.0045
 -65.81  0.0034 0.0045
 -77.85  0.0068 0.0035
 -92.33  0.0118 0.0037
2007/12/10 00:00:00 22 2
  -0.49  0.0478 0.0095
  -1.54  0.0478 0.0095
  -2.65  0.0478 0.0095
  -3.82  0.0478 0.0095
  -5.08  0.0481 0.0102
  -6.44  0.0491 0.0111
  -7.93  0.0498 0.0095
  -9.57  0.0504 0.0028
 -11.41  0.0493 -0.0011
 -13.47  0.0473 -0.0006
 -15.81  0.0465 -0.0004
 -18.50  0.0458 0.0001
 -21.60  0.0459 0.0002
 -25.21  0.0467 -0.0006
 -29.44  0.0482 -0.0021
 -34.43  0.0502 -0.0019
 -40.34  0.0508 -0.0004
 -47.37  0.0483 0.0004
 -55.76  0.0428 0.0007
 -65.81  0.0378 0.0006
 -77.85  0.0362 0.0002
 -92.33  0.0366 0.0000
2007/12/15 00:00:00 22 2
  -0.49  0.1100 0.0002
  -1.54  0.1100 0.0002
  -2.65  0.1100 0.0002
  -3.82  0.1100 0.0002
  -5.08  0.1100 0.0002
  -6.44  0.1109 0.0004
  -7.93  0.1130 -0.0001
  -9.57  0.1149 -0.0020
 -11.41  0.1157 -0.0045
 -13.47  0.1154 -0.0070
 -15.81  0.1148 -0.0087
 -18.50  0.1141 -0.0096
 -21.60  0.1138 -0.0107
 -25.21  0.1137 -0.0116
 -29.44  0.1138 -0.0120
 -34.43  0.1125 -0.0088
 -40.34  0.1148 -0.0083
 -47.37  0.1174 -0.0079
 -55.76  0.1181 -0.0098
 -65.81  0.1170 -0.0118
 -77.85  0.1174 -0.0130
 -92.33  0.1173 -0.0157
2007/12/20 00:00:00 22 2
  -0.49  0.1520 -0.0145
  -1.54  0.1520 -0.0145
  -2.65  0.1520 -0.0145
  -3.82  0.1520 -0.0145
  -5.08  0.1520 -0.0145
  -6.44  0.1520 -0.0145
  -7.93  0.1520 -0.0145
  -9.57  0.1523 -0.0145
 -11.41  0.1527 -0.0149
 -13.47  0.1533 -0.0159
 -15.81  0.1539 -0.0176
 -18.50  0.1541 -0.0204
 -21.60  0.1549 -0.0241
 -25.21  0.1548 -0.0257
 -29.44  0.1545 -0.0267
 -34.43  0.1503 -0.0262
 -40.34  0.1525 -0.0294
 -47.37  0.1637 -0.0334
 -55.76  0.1750 -0.0380
 -65.81  0.1826 -0.0402
 -77.85  0.1829 -0.0407
 -92.33  0.1694 -0.0396
2007/12/25 00:00:00 22 2
  -0.49  0.1536 -0.0145
  -1.54  0.1537 -0.0145
  -2.65  0.1537 -0.0145
  -3.82  0.1537 -0.0145
  -5.08  0.1537 -0.0145
  -6.44  0.1537 -0.0144
  -7.93  0.1542 -0.0151
  -9.57  0.1552 -0.0168
 -11.41  0.1568 -0.0192
 -13.47  0.1589 -0.0233
 -15.81  0.1586 -0.0265
 -18.50  0.1571 -0.0277
 -21.60  0.1554 -0.0276
 -25.21  0.1543 -0.0273
 -29.44  0.1554 -0.0283
 -34.43  0.1551 -0.0282
 -40.34  0.1573 -0.0299
 -47.37  0.1641 -0.0325
 -55.76  0.1712 -0.0376
 -65.81  0.1763 -0.0386
 -77.85  0.1743 -0.0387
 -92.33  0.1615 -0.0399
2007/12/30 00:00:00 22 2
  -0.49  0.1229 -0.0017
  -1.54  0.1229 -0.0017
  -2.65  0.1229 -0.0017
  -3.82  0.1229 -0.0017
  -5.08  0.1246 -0.0021
  -6.44  0.1280 -0.0046
  -7.93  0.1328 -0.0099
  -9.57  0.1374 -0.0157
 -11.41  0.1402 -0.0202
 -13.47  0.1414 -0.0229
 -15.81  0.1416 -0.0239
 -18.50  0.1412 -0.0237
 -21.60  0.1405 -0.0234
 -25.21  0.1401 -0.0235
 -29.44  0.1407 -0.0242
 -34.43  0.1410 -0.0236
 -40.34  0.1380 -0.0263
 -47.37  0.1420 -0.0268
 -55.76  0.1465 -0.0291
 -65.81  0.1502 -0.0303
 -77.85  0.1501 -0.0313
 -92.33  0.1395 -0.0281
2008/01/04 00:00:00 22 2
  -0.49  0.1461 0.0275
  -1.54  0.1461 0.0275
  -2.65  0.1475 0.0278
  -3.82  0.1522 0.0266
  -5.08  0.1589 0.0242
  -6.44  0.1687 0.0177
  -7.93  0.1767 0.0044
  -9.57  0.1802 -0.0088
 -11.41  0.1790 -0.0165
 -13.47  0.1737 -0.0200
 -15.81  0.1668 -0.0210
 -18.50  0.1619 -0.0211
 -21.60  0.1594 -0.0215
 -25.21  0.1592 -0.0222
 -29.44  0.1615 -0.0235
 -34.43  0.1641 -0.0249
